user_id,gender,age,occupation
1234,1,21,college/grad student
1235,0,30,executive/managerial
1236,0,30,academic/educator
1237,1,21,college/grad student
1238,0,40,writer
1239,0,30,writer
1240,0,21,sales/marketing
1241,1,12,K-12 student
1242,0,40,other
1243,1,40,scientist
1244,1,30,college/grad student
1245,1,30,technician/engineer
1246,1,21,college/grad student
1247,1,40,other
1248,0,40,writer
1249,1,40,artist
1250,1,53,other
1251,1,30,executive/managerial
1252,1,60,retired
1253,0,40,writer
1254,0,21,academic/educator
1255,1,30,technician/engineer
1256,1,30,writer
1257,0,21,sales/marketing
1258,1,47,executive/managerial
1259,1,40,executive/managerial
1260,1,30,technician/engineer
1261,1,21,college/grad student
1262,1,30,college/grad student
1263,1,12,K-12 student
1264,1,30,academic/educator
1265,0,21,writer
1266,1,30,college/grad student
1267,1,30,scientist
1268,1,53,artist
1269,0,60,retired
1270,1,30,doctor/health care
1271,0,47,doctor/health care
1272,1,21,writer
1273,1,40,artist
1274,1,47,executive/managerial
1275,1,53,technician/engineer
1276,1,40,technician/engineer
1277,0,21,other
1278,1,21,college/grad student
1279,1,40,academic/educator
1280,1,12,K-12 student
1281,1,30,unemployed
1282,1,53,academic/educator
1283,0,21,academic/educator
1284,1,47,self-employed
1285,1,40,college/grad student
1286,1,40,technician/engineer
1287,0,53,executive/managerial
1288,0,40,unemployed
1289,1,47,doctor/health care
1290,1,40,other
1291,0,40,other
1292,1,30,executive/managerial
1293,1,30,customer service
1294,0,53,writer
1295,0,40,doctor/health care
1296,1,12,other
1297,1,30,executive/managerial
1298,1,40,doctor/health care
1299,1,30,sales/marketing
1300,1,12,K-12 student
1301,0,30,artist
1302,1,21,college/grad student
1303,1,30,unemployed
1304,1,30,sales/marketing
1305,1,47,writer
1306,1,30,clerical/admin
1307,1,60,retired
1308,1,12,K-12 student
1309,1,30,sales/marketing
1310,1,47,other
1311,1,21,K-12 student
1312,1,30,sales/marketing
1313,1,21,college/grad student
1314,0,21,college/grad student
1315,1,40,executive/managerial
1316,1,53,artist
1317,1,47,executive/managerial
1318,1,21,self-employed
1319,0,30,clerical/admin
1320,1,30,college/grad student
1321,0,30,sales/marketing
1322,1,60,other
1323,0,40,artist
1324,1,40,self-employed
1325,1,30,academic/educator
1326,0,30,other
1327,1,12,K-12 student
1328,1,40,sales/marketing
1329,1,21,sales/marketing
1330,1,60,academic/educator
1331,1,47,other
1332,1,30,executive/managerial
1333,1,30,technician/engineer
1334,1,53,executive/managerial
1335,1,40,other
1336,0,53,writer
1337,1,60,technician/engineer
1338,1,30,other
1339,1,40,tradesman/craftsman
1340,1,30,executive/managerial
1341,1,21,executive/managerial
1342,1,40,other
1343,1,40,sales/marketing
1344,0,30,homemaker
1345,0,30,artist
1346,1,40,writer
1347,0,21,academic/educator
1348,0,12,K-12 student
1349,1,53,executive/managerial
1350,0,40,other
1351,0,30,technician/engineer
1352,1,40,writer
1353,1,12,K-12 student
1354,0,30,artist
1355,0,47,writer
1356,0,21,college/grad student
1357,1,47,other
1358,1,40,technician/engineer
1359,1,40,academic/educator
1360,1,30,writer
1361,0,30,other
1362,1,40,programmer
1363,1,53,executive/managerial
1364,0,47,artist
1365,0,12,K-12 student
1366,1,12,K-12 student
1367,1,30,programmer
1368,0,30,clerical/admin
1369,1,30,customer service
1370,1,40,artist
1371,0,53,artist
1372,1,12,K-12 student
1373,0,30,academic/educator
1374,1,53,academic/educator
1375,0,47,customer service
1376,0,47,academic/educator
1377,1,40,self-employed
1378,0,47,executive/managerial
1379,0,60,retired
1380,1,12,K-12 student
1381,1,21,lawyer
1382,0,47,academic/educator
1383,0,30,executive/managerial
1384,1,21,K-12 student
1385,0,30,customer service
1386,0,30,other
1387,0,53,retired
1388,1,60,writer
1389,1,30,technician/engineer
1390,1,40,self-employed
1391,1,40,scientist
1392,1,47,clerical/admin
1393,1,21,college/grad student
1394,0,30,clerical/admin
1395,1,30,artist
1396,0,30,programmer
1397,1,40,executive/managerial
1398,0,60,self-employed
1399,1,21,technician/engineer
1400,1,30,executive/managerial
1401,0,21,academic/educator
1402,1,21,college/grad student
1403,0,30,other
1404,1,53,self-employed
1405,1,60,retired
1406,1,30,college/grad student
1407,0,40,scientist
1408,1,30,other
1409,1,21,college/grad student
1410,1,53,executive/managerial
1411,1,40,academic/educator
1412,1,30,technician/engineer
1413,1,21,clerical/admin
1414,1,21,college/grad student
1415,1,47,sales/marketing
1416,1,30,sales/marketing
1417,1,40,self-employed
1418,1,21,college/grad student
1419,0,30,academic/educator
1420,1,21,college/grad student
1421,0,12,K-12 student
1422,1,40,technician/engineer
1423,1,30,college/grad student
1424,1,40,other
1425,1,12,K-12 student
1426,1,21,sales/marketing
1427,1,30,programmer
1428,0,47,lawyer
1429,0,40,clerical/admin
1430,1,21,college/grad student
1431,1,60,doctor/health care
1432,1,40,academic/educator
1433,0,21,sales/marketing
1434,0,12,K-12 student
1435,1,30,sales/marketing
1436,0,53,doctor/health care
1437,1,53,clerical/admin
1438,1,21,artist
1439,1,40,clerical/admin
1440,1,40,programmer
1441,1,40,self-employed
1442,1,21,artist
1443,1,40,artist
1444,0,30,college/grad student
1445,1,30,artist
1446,1,40,programmer
1447,1,21,college/grad student
1448,0,30,clerical/admin
1449,1,40,writer
1450,1,21,college/grad student
1451,1,40,writer
1452,0,60,retired
1453,1,30,sales/marketing
1454,1,21,college/grad student
1455,0,47,other
1456,1,30,artist
1457,1,30,academic/educator
1458,1,12,other
1459,0,30,other
1460,0,21,college/grad student
1461,0,47,other
1462,1,40,self-employed
1463,1,53,self-employed
1464,1,40,programmer
1465,1,53,self-employed
1466,1,21,college/grad student
1467,1,30,customer service
1468,1,12,sales/marketing
1469,1,60,writer
1470,1,21,college/grad student
1471,1,30,technician/engineer
1472,1,30,executive/managerial
1473,1,30,sales/marketing
1474,1,30,college/grad student
1475,0,30,artist
1476,0,21,other
1477,0,47,academic/educator
1478,1,12,K-12 student
1479,0,53,artist
1480,1,30,writer
1481,1,40,technician/engineer
1482,1,30,executive/managerial
1483,1,21,college/grad student
1484,1,30,programmer
1485,0,30,homemaker
1486,1,30,self-employed
1487,1,40,executive/managerial
1488,1,30,executive/managerial
1489,0,40,artist
1490,1,53,executive/managerial
1491,1,21,college/grad student
1492,1,30,programmer
1493,0,30,sales/marketing
1494,1,30,technician/engineer
1495,1,21,other
1496,1,30,technician/engineer
1497,1,53,customer service
1498,1,21,college/grad student
1499,1,12,K-12 student
1500,1,30,technician/engineer
1501,1,30,lawyer
1502,1,21,college/grad student
1503,1,30,programmer
1504,1,21,unemployed
1505,1,53,lawyer
1506,1,30,executive/managerial
1507,1,40,technician/engineer
1508,0,12,K-12 student
1509,1,12,other
1510,0,30,academic/educator
1511,1,40,programmer
1512,1,30,writer
1513,0,40,self-employed
1514,1,21,college/grad student
1515,1,30,self-employed
1516,0,30,programmer
1517,1,21,other
1518,1,30,artist
1519,1,21,college/grad student
1520,1,30,technician/engineer
1521,0,30,executive/managerial
1522,1,40,writer
1523,1,30,technician/engineer
1524,1,21,college/grad student
1525,0,30,self-employed
1526,1,60,technician/engineer
1527,1,21,K-12 student
1528,1,30,scientist
1529,1,21,college/grad student
1530,1,30,college/grad student
1531,1,47,technician/engineer
1532,1,21,sales/marketing
1533,1,47,academic/educator
1534,1,53,programmer
1535,0,21,writer
1536,0,40,clerical/admin
1537,1,21,writer
1538,1,30,clerical/admin
1539,1,30,clerical/admin
1540,1,47,other
1541,1,60,technician/engineer
1542,1,21,technician/engineer
1543,1,30,lawyer
1544,1,30,programmer
1545,1,30,writer
1546,1,30,college/grad student
1547,1,60,retired
1548,1,40,academic/educator
1549,1,40,doctor/health care
1550,1,21,college/grad student
1551,1,30,lawyer
1552,1,47,writer
1553,0,30,scientist
1554,0,40,programmer
1555,0,21,other
1556,1,21,college/grad student
1557,0,21,college/grad student
1558,1,21,doctor/health care
1559,1,40,farmer
1560,0,30,clerical/admin
1561,0,21,college/grad student
1562,1,21,writer
1563,0,12,K-12 student
1564,1,53,academic/educator
1565,1,47,technician/engineer
1566,1,40,self-employed
1567,1,30,programmer
1568,0,12,K-12 student
1569,0,60,retired
1570,1,21,technician/engineer
1571,1,30,writer
1572,0,30,clerical/admin
1573,1,12,other
1574,1,30,doctor/health care
1575,0,53,executive/managerial
1576,0,47,homemaker
1577,1,60,other
1578,1,21,college/grad student
1579,1,30,other
1580,0,21,college/grad student
1581,0,21,college/grad student
1582,1,21,other
1583,1,40,doctor/health care
1584,1,30,unemployed
1585,1,60,writer
1586,1,47,executive/managerial
1587,0,30,clerical/admin
1588,1,30,lawyer
1589,1,30,other
1590,1,40,academic/educator
1591,1,53,executive/managerial
1592,1,40,executive/managerial
1593,1,30,self-employed
1594,0,40,writer
1595,1,40,academic/educator
1596,0,21,customer service
1597,1,30,programmer
1598,1,40,retired
1599,1,30,other
1600,1,40,executive/managerial
1601,1,30,programmer
1602,0,30,executive/managerial
1603,0,30,other
1604,1,30,lawyer
1605,0,21,other
1606,0,40,clerical/admin
1607,1,47,academic/educator
1608,1,30,lawyer
1609,0,40,homemaker
1610,1,30,lawyer
1611,1,30,other
1612,1,30,technician/engineer
1613,1,21,writer
1614,1,40,other
1615,0,47,executive/managerial
1616,1,30,other
1617,1,30,programmer
1618,1,53,other
1619,1,53,clerical/admin
1620,1,30,writer
1621,1,30,college/grad student
1622,1,21,college/grad student
1623,1,53,scientist
1624,1,30,other
1625,1,47,other
1626,1,21,college/grad student
1627,1,21,technician/engineer
1628,1,21,writer
1629,1,21,college/grad student
1630,1,47,technician/engineer
1631,0,53,other
1632,1,30,self-employed
1633,0,47,executive/managerial
1634,0,60,other
1635,1,30,other
1636,0,30,unemployed
1637,1,60,other
1638,0,21,technician/engineer
1639,1,30,technician/engineer
1640,1,40,technician/engineer
1641,1,30,other
1642,1,53,retired
1643,1,47,artist
1644,1,21,programmer
1645,0,21,homemaker
1646,1,30,writer
1647,1,21,tradesman/craftsman
1648,1,53,sales/marketing
1649,1,21,unemployed
1650,1,30,unemployed
1651,1,30,programmer
1652,1,30,self-employed
1653,1,21,other
1654,0,47,other
1655,1,21,college/grad student
1656,1,30,technician/engineer
1657,0,47,other
1658,0,40,doctor/health care
1659,0,21,homemaker
1660,0,30,artist
1661,1,40,executive/managerial
1662,1,30,programmer
1663,1,21,college/grad student
1664,0,21,college/grad student
1665,1,47,technician/engineer
1666,1,30,sales/marketing
1667,1,53,self-employed
1668,1,40,artist
1669,0,30,technician/engineer
1670,0,60,retired
1671,1,40,other
1672,1,30,technician/engineer
1673,1,12,K-12 student
1674,1,40,artist
1675,0,30,doctor/health care
1676,1,21,college/grad student
1677,1,21,sales/marketing
1678,0,21,technician/engineer
1679,1,30,programmer
1680,1,30,writer
1681,1,21,college/grad student
1682,1,30,artist
1683,0,30,executive/managerial
1684,1,21,clerical/admin
1685,1,40,programmer
1686,1,40,programmer
1687,1,30,clerical/admin
1688,0,21,college/grad student
1689,1,40,customer service
1690,1,40,self-employed
1691,0,30,technician/engineer
1692,1,40,writer
1693,1,30,programmer
1694,1,30,programmer
1695,1,30,academic/educator
1696,1,40,executive/managerial
1697,0,21,college/grad student
1698,1,40,artist
1699,0,30,unemployed
1700,1,30,writer
1701,0,30,college/grad student
1702,1,21,K-12 student
1703,1,21,scientist
1704,1,30,college/grad student
1705,0,21,college/grad student
1706,1,30,writer
1707,1,53,academic/educator
1708,1,30,other
1709,1,30,other
1710,1,21,other
1711,0,21,college/grad student
1712,1,30,other
1713,1,30,other
1714,1,30,technician/engineer
1715,1,30,self-employed
1716,1,30,other
1717,0,53,doctor/health care
1718,1,21,college/grad student
1719,1,21,self-employed
1720,1,21,college/grad student
1721,1,21,unemployed
1722,1,40,other
1723,1,40,technician/engineer
1724,1,21,college/grad student
1725,1,21,unemployed
1726,1,30,artist
1727,1,40,self-employed
1728,1,21,college/grad student
1729,1,30,executive/managerial
1730,0,21,college/grad student
1731,0,21,other
1732,1,21,college/grad student
1733,1,21,sales/marketing
1734,1,47,technician/engineer
1735,1,21,writer
1736,1,60,farmer
1737,1,40,writer
1738,1,40,self-employed
1739,1,60,self-employed
1740,1,60,academic/educator
1741,1,40,executive/managerial
1742,1,30,scientist
1743,1,40,technician/engineer
1744,1,40,programmer
1745,1,47,other
1746,1,30,college/grad student
1747,1,30,other
1748,1,53,academic/educator
1749,1,30,artist
1750,1,53,customer service
1751,1,40,writer
1752,1,30,clerical/admin
1753,1,40,doctor/health care
1754,1,21,unemployed
1755,0,21,college/grad student
1756,0,30,academic/educator
1757,1,30,college/grad student
1758,0,30,other
1759,1,30,self-employed
1760,0,30,clerical/admin
1761,1,40,other
1762,1,30,sales/marketing
1763,1,40,executive/managerial
1764,1,21,other
1765,1,21,college/grad student
1766,0,47,other
1767,1,30,writer
1768,1,47,self-employed
1769,1,30,technician/engineer
1770,1,40,self-employed
1771,1,30,technician/engineer
1772,1,60,artist
1773,1,21,college/grad student
1774,1,30,technician/engineer
1775,1,30,college/grad student
1776,1,30,other
1777,1,30,writer
1778,1,21,college/grad student
1779,1,21,academic/educator
1780,1,40,academic/educator
1781,0,40,other
1782,1,47,other
1783,1,21,college/grad student
1784,1,21,writer
1785,1,21,college/grad student
1786,1,47,academic/educator
1787,1,21,farmer
1788,1,47,artist
1789,1,12,K-12 student
1790,1,30,other
1791,1,21,college/grad student
1792,0,30,artist
1793,1,30,college/grad student
1794,1,30,lawyer
1795,1,21,technician/engineer
1796,1,53,lawyer
1797,1,40,executive/managerial
1798,1,47,lawyer
1799,1,40,lawyer
1800,1,21,college/grad student
1801,0,30,doctor/health care
1802,1,21,college/grad student
1803,1,30,artist
1804,1,30,executive/managerial
1805,1,21,college/grad student
1806,1,21,college/grad student
1807,1,21,technician/engineer
1808,0,21,college/grad student
1809,0,30,sales/marketing
1810,1,53,retired
1811,1,60,artist
1812,0,30,programmer
1813,0,40,doctor/health care
1814,1,53,executive/managerial
1815,1,12,academic/educator
1816,0,40,homemaker
1817,1,40,academic/educator
1818,1,12,farmer
1819,0,40,programmer
1820,1,30,writer
1821,1,30,writer
1822,0,30,other
1823,0,40,academic/educator
1824,0,21,college/grad student
1825,1,30,executive/managerial
1826,1,47,lawyer
1827,0,30,academic/educator
1828,1,21,college/grad student
1829,1,30,self-employed
1830,1,21,college/grad student
1831,1,21,college/grad student
1832,0,21,college/grad student
1833,1,21,technician/engineer
1834,1,40,customer service
1835,1,30,unemployed
1836,1,30,other
1837,1,30,artist
1838,1,40,executive/managerial
1839,1,21,college/grad student
1840,1,30,programmer
1841,1,21,other
1842,1,21,college/grad student
1843,1,30,programmer
1844,0,21,college/grad student
1845,1,30,artist
1846,1,47,programmer
1847,1,21,college/grad student
1848,1,40,customer service
1849,1,40,executive/managerial
1850,1,21,customer service
1851,1,30,unemployed
1852,1,30,programmer
1853,1,53,other
1854,1,30,other
1855,1,21,college/grad student
1856,1,60,executive/managerial
1857,1,12,K-12 student
1858,0,21,college/grad student
1859,0,30,college/grad student
1860,1,60,self-employed
1861,1,53,self-employed
1862,1,53,sales/marketing
1863,1,21,college/grad student
1864,1,40,executive/managerial
1865,0,21,academic/educator
1866,1,30,executive/managerial
1867,1,53,executive/managerial
1868,1,53,lawyer
1869,1,47,sales/marketing
1870,1,60,retired
1871,0,47,academic/educator
1872,1,53,writer
1873,1,40,executive/managerial
1874,1,47,executive/managerial
1875,1,40,programmer
1876,1,30,programmer
1877,0,47,writer
1878,1,12,K-12 student
1879,1,30,college/grad student
1880,1,40,other
1881,1,40,artist
1882,1,40,self-employed
1883,0,53,other
1884,1,47,writer
1885,1,53,technician/engineer
1886,1,30,programmer
1887,1,60,scientist
1888,1,40,programmer
1889,1,21,sales/marketing
1890,1,53,doctor/health care
1891,1,47,academic/educator
1892,1,30,writer
1893,0,40,other
1894,0,40,executive/managerial
1895,1,40,sales/marketing
1896,1,60,retired
1897,0,53,artist
1898,1,30,programmer
1899,0,47,doctor/health care
1900,1,60,programmer
1901,1,53,executive/managerial
1902,1,30,unemployed
1903,1,40,other
1904,1,21,academic/educator
1905,0,40,writer
1906,0,30,customer service
1907,1,40,technician/engineer
1908,1,60,retired
1909,1,21,college/grad student
1910,1,12,K-12 student
1911,0,21,college/grad student
1912,1,30,college/grad student
1913,1,30,technician/engineer
1914,0,40,sales/marketing
1915,1,53,retired
1916,1,47,executive/managerial
1917,1,21,K-12 student
1918,0,47,doctor/health care
1919,1,12,other
1920,0,40,executive/managerial
1921,1,60,programmer
1922,0,30,executive/managerial
1923,1,40,executive/managerial
1924,0,60,doctor/health care
1925,1,53,executive/managerial
1926,0,12,other
1927,1,40,executive/managerial
1928,1,12,K-12 student
1929,0,12,K-12 student
1930,1,30,scientist
1931,1,30,artist
1932,1,30,executive/managerial
1933,1,21,unemployed
1934,1,30,technician/engineer
1935,1,12,K-12 student
1936,1,40,other
1937,1,30,lawyer
1938,0,30,artist
1939,0,40,artist
1940,1,30,programmer
1941,1,40,technician/engineer
1942,1,40,customer service
1943,1,21,college/grad student
1944,0,21,college/grad student
1945,1,30,writer
1946,1,30,sales/marketing
1947,1,30,executive/managerial
1948,1,12,K-12 student
1949,1,21,technician/engineer
1950,1,30,programmer
1951,0,21,college/grad student
1952,1,40,academic/educator
1953,0,30,artist
1954,1,30,self-employed
1955,1,12,unemployed
1956,1,40,other
1957,0,21,college/grad student
1958,0,30,academic/educator
1959,0,53,retired
1960,1,47,executive/managerial
1961,0,53,clerical/admin
1962,0,21,academic/educator
1963,0,53,homemaker
1964,0,30,doctor/health care
1965,1,60,technician/engineer
1966,1,30,writer
1967,1,53,executive/managerial
1968,1,30,lawyer
1969,0,30,clerical/admin
1970,1,53,retired
1971,0,30,sales/marketing
1972,1,47,technician/engineer
1973,1,30,academic/educator
1974,1,40,technician/engineer
1975,1,21,college/grad student
1976,1,40,customer service
1977,1,60,doctor/health care
1978,1,12,K-12 student
1979,1,60,technician/engineer
1980,1,40,executive/managerial
1981,1,60,academic/educator
1982,1,12,K-12 student
1983,1,30,sales/marketing
1984,1,21,K-12 student
1985,1,47,programmer
1986,1,53,retired
1987,1,30,technician/engineer
1988,0,30,academic/educator
1989,1,53,doctor/health care
1990,1,30,executive/managerial
1991,1,30,writer
1992,1,21,college/grad student
1993,1,40,technician/engineer
1994,1,40,artist
1995,1,30,academic/educator
1996,1,40,other
1997,1,30,other
1998,0,53,homemaker
1999,0,40,clerical/admin
2000,1,21,college/grad student
2001,1,53,academic/educator
2002,0,60,retired
2003,1,12,K-12 student
2004,1,47,unemployed
2005,1,21,college/grad student
2006,1,40,other
2007,1,53,self-employed
2008,1,30,clerical/admin
2009,0,40,executive/managerial
2010,1,21,college/grad student
2011,0,40,clerical/admin
2012,1,30,college/grad student
2013,1,47,other
2014,1,21,college/grad student
2015,1,21,college/grad student
2016,0,60,artist
2017,1,30,technician/engineer
2018,1,40,self-employed
2019,1,53,academic/educator
2020,1,30,executive/managerial
2021,1,30,other
2022,1,30,executive/managerial
2023,1,21,college/grad student
2024,1,12,unemployed
2025,1,60,retired
2026,1,53,self-employed
2027,0,30,homemaker
2028,1,47,doctor/health care
2029,0,30,programmer
2030,1,30,college/grad student
2031,1,40,writer
2032,1,53,sales/marketing
2033,0,47,writer
2034,0,47,artist
2035,0,21,other
2036,0,30,sales/marketing
2037,1,60,sales/marketing
2038,0,47,academic/educator
2039,1,53,self-employed
2040,0,30,executive/managerial
2041,0,30,writer
2042,1,12,K-12 student
2043,1,30,sales/marketing
2044,0,47,other
2045,0,12,other
2046,1,40,academic/educator
2047,1,12,K-12 student
2048,1,53,doctor/health care
2049,0,53,other
2050,0,40,clerical/admin
2051,1,40,executive/managerial
2052,1,12,K-12 student
2053,1,47,lawyer
2054,1,30,programmer
2055,1,53,lawyer
2056,1,30,college/grad student
2057,1,40,academic/educator
2058,0,60,academic/educator
2059,1,40,other
2060,1,12,academic/educator
2061,1,60,academic/educator
2062,1,21,college/grad student
2063,1,30,college/grad student
2064,1,40,academic/educator
2065,1,30,doctor/health care
2066,0,30,doctor/health care
2067,1,53,self-employed
2068,0,40,programmer
2069,1,60,scientist
2070,0,40,doctor/health care
2071,1,47,executive/managerial
2072,0,53,programmer
2073,0,21,college/grad student
2074,1,21,college/grad student
2075,0,30,college/grad student
2076,1,21,college/grad student
2077,1,21,other
2078,1,21,college/grad student
2079,1,12,K-12 student
2080,1,30,lawyer
2081,1,21,technician/engineer
2082,1,12,unemployed
2083,1,21,college/grad student
2084,1,21,college/grad student
2085,1,21,other
2086,1,40,sales/marketing
2087,1,30,other
2088,1,53,executive/managerial
2089,1,40,technician/engineer
2090,1,40,technician/engineer
2091,0,40,writer
2092,1,60,academic/educator
2093,1,21,other
2094,1,40,artist
2095,1,60,retired
2096,0,30,technician/engineer
2097,1,21,customer service
2098,1,40,writer
2099,0,21,other
2100,0,30,other
2101,1,30,self-employed
2102,1,30,lawyer
2103,1,40,programmer
2104,1,47,scientist
2105,1,30,academic/educator
2106,0,21,writer
2107,1,30,academic/educator
2108,1,12,K-12 student
2109,1,30,self-employed
2110,1,53,lawyer
2111,1,60,retired
2112,0,47,programmer
2113,1,30,doctor/health care
2114,1,21,tradesman/craftsman
2115,1,40,technician/engineer
2116,1,21,college/grad student
2117,1,60,retired
2118,1,30,sales/marketing
2119,1,40,college/grad student
2120,1,12,other
2121,1,60,retired
2122,1,40,programmer
2123,0,40,other
2124,1,30,other
2125,1,40,clerical/admin
2126,1,60,sales/marketing
2127,1,21,college/grad student
2128,0,47,academic/educator
2129,1,30,customer service
2130,1,47,other
2131,1,30,other
2132,1,60,sales/marketing
2133,0,12,K-12 student
2134,1,21,K-12 student
2135,1,53,academic/educator
2136,1,40,tradesman/craftsman
2137,0,12,K-12 student
2138,0,21,college/grad student
2139,0,53,clerical/admin
2140,1,47,sales/marketing
2141,0,53,self-employed
2142,0,47,sales/marketing
2143,1,21,college/grad student
2144,1,21,other
2145,1,21,K-12 student
2146,1,21,artist
2147,0,21,other
2148,0,21,other
2149,1,30,other
2150,0,21,college/grad student
2151,1,60,retired
2152,1,21,college/grad student
2153,1,21,self-employed
2154,1,30,programmer
2155,0,12,K-12 student
2156,1,21,unemployed
2157,0,21,clerical/admin
2158,1,30,programmer
2159,0,53,sales/marketing
2160,0,21,unemployed
2161,0,40,artist
2162,0,12,K-12 student
2163,1,21,other
2164,1,40,other
2165,1,30,executive/managerial
2166,1,12,K-12 student
2167,0,30,doctor/health care
2168,1,12,K-12 student
2169,1,12,other
2170,0,53,self-employed
2171,1,40,other
2172,1,21,writer
2173,1,53,retired
2174,1,53,programmer
2175,1,30,college/grad student
2176,1,12,unemployed
2177,0,40,writer
2178,1,47,sales/marketing
2179,0,30,other
2180,1,30,programmer
2181,1,30,other
2182,0,30,college/grad student
2183,0,60,academic/educator
2184,1,21,college/grad student
2185,1,47,technician/engineer
2186,1,21,customer service
2187,1,47,self-employed
2188,0,21,unemployed
2189,1,12,K-12 student
2190,0,30,scientist
2191,1,21,college/grad student
2192,0,30,other
2193,1,12,K-12 student
2194,1,30,technician/engineer
2195,1,12,K-12 student
2196,1,30,programmer
2197,0,30,academic/educator
2198,0,40,homemaker
2199,1,12,K-12 student
2200,1,40,academic/educator
2201,1,60,writer
2202,0,12,K-12 student
2203,1,47,programmer
2204,1,60,clerical/admin
2205,0,30,executive/managerial
2206,1,47,executive/managerial
2207,1,21,college/grad student
2208,1,30,other
2209,1,40,executive/managerial
2210,1,47,technician/engineer
2211,1,47,doctor/health care
2212,1,21,college/grad student
2213,0,30,other
2214,0,30,academic/educator
2215,0,30,other
2216,0,30,writer
2217,1,12,K-12 student
2218,1,40,technician/engineer
2219,1,30,doctor/health care
2220,0,53,clerical/admin
2221,1,60,technician/engineer
2222,0,47,academic/educator
2223,1,30,artist
2224,1,30,programmer
2225,1,30,customer service
2226,0,30,executive/managerial
2227,1,53,sales/marketing
2228,1,30,programmer
2229,1,47,other
2230,0,47,academic/educator
2231,1,53,lawyer
2232,1,30,sales/marketing
2233,0,40,clerical/admin
2234,1,60,academic/educator
2235,1,12,K-12 student
2236,1,12,K-12 student
2237,0,40,doctor/health care
2238,0,30,college/grad student
2239,1,21,K-12 student
2240,1,47,programmer
2241,1,47,customer service
2242,1,21,college/grad student
2243,1,47,artist
2244,1,12,K-12 student
2245,1,12,K-12 student
2246,1,30,other
2247,1,47,artist
2248,0,40,programmer
2249,1,30,customer service
2250,1,21,unemployed
2251,1,40,sales/marketing
2252,0,21,academic/educator
2253,0,53,other
2254,1,40,customer service
2255,0,40,doctor/health care
2256,0,47,scientist
2257,0,21,college/grad student
2258,0,21,college/grad student
2259,0,60,self-employed
2260,0,30,writer
2261,1,30,customer service
2262,1,47,technician/engineer
2263,1,30,doctor/health care
2264,0,47,executive/managerial
2265,1,60,retired
2266,0,53,artist
2267,0,60,retired
2268,0,40,academic/educator
2269,0,47,other
2270,1,21,academic/educator
2271,1,53,sales/marketing
2272,1,30,other
2273,1,30,doctor/health care
2274,1,21,artist
2275,1,60,executive/managerial
2276,1,60,retired
2277,0,47,homemaker
2278,1,53,technician/engineer
2279,1,53,executive/managerial
2280,1,60,doctor/health care
2281,1,47,lawyer
2282,1,53,artist
2283,1,40,tradesman/craftsman
2284,1,30,writer
2285,0,12,K-12 student
2286,1,40,technician/engineer
2287,1,60,other
2288,1,12,K-12 student
2289,0,53,academic/educator
2290,1,30,other
2291,1,47,academic/educator
2292,1,53,scientist
2293,0,60,clerical/admin
2294,1,60,retired
2295,1,47,lawyer
2296,0,30,doctor/health care
2297,1,60,retired
2298,1,40,technician/engineer
2299,0,21,K-12 student
2300,1,60,retired
2301,0,30,programmer
2302,1,53,programmer
2303,1,53,technician/engineer
2304,1,47,programmer
2305,1,53,writer
2306,0,21,college/grad student
2307,1,30,technician/engineer
2308,0,47,self-employed
2309,0,47,other
2310,1,47,programmer
2311,0,30,college/grad student
2312,1,47,other
2313,0,53,doctor/health care
2314,0,30,academic/educator
2315,1,60,executive/managerial
2316,1,40,other
2317,0,47,homemaker
2318,1,60,executive/managerial
2319,1,40,executive/managerial
2320,0,53,academic/educator
2321,1,30,executive/managerial
2322,0,60,retired
2323,1,40,clerical/admin
2324,1,40,technician/engineer
2325,0,21,college/grad student
2326,1,21,college/grad student
2327,1,21,K-12 student
2328,1,60,executive/managerial
2329,0,60,scientist
2330,1,47,executive/managerial
2331,1,60,academic/educator
2332,1,60,sales/marketing
2333,1,53,doctor/health care
2334,0,60,executive/managerial
2335,1,53,technician/engineer
2336,1,40,tradesman/craftsman
2337,1,40,technician/engineer
2338,1,47,technician/engineer
2339,0,60,clerical/admin
2340,1,40,artist
2341,1,60,academic/educator
2342,1,40,clerical/admin
2343,0,47,academic/educator
2344,1,30,programmer
2345,1,40,self-employed
2346,0,12,K-12 student
2347,1,40,academic/educator
2348,1,53,programmer
2349,1,30,farmer
2350,1,21,college/grad student
2351,0,30,other
2352,1,53,retired
2353,0,40,homemaker
2354,1,40,lawyer
2355,0,47,homemaker
2356,0,53,self-employed
2357,0,40,sales/marketing
2358,0,60,doctor/health care
2359,1,60,retired
2360,1,53,doctor/health care
2361,1,60,executive/managerial
2362,1,30,sales/marketing
2363,1,53,sales/marketing
2364,0,60,homemaker
2365,1,53,executive/managerial
2366,0,47,self-employed
2367,0,30,homemaker
2368,0,60,retired
2369,1,40,sales/marketing
2370,1,53,academic/educator
2371,0,40,executive/managerial
2372,0,47,executive/managerial
2373,1,47,executive/managerial
2374,1,30,sales/marketing
2375,0,53,executive/managerial
2376,1,30,academic/educator
2377,1,40,other
2378,1,30,clerical/admin
2379,1,21,tradesman/craftsman
2380,1,30,college/grad student
2381,0,40,homemaker
2382,1,53,retired
2383,0,30,sales/marketing
2384,1,40,technician/engineer
2385,0,47,artist
2386,0,30,other
