user_id,gender,age,occupation
1234,M,21,college/grad student
1235,F,30,executive/managerial
1236,F,30,academic/educator
1237,M,21,college/grad student
1238,F,40,writer
1239,F,30,writer
1240,F,21,sales/marketing
1241,M,12,K-12 student
1242,F,40,other
1243,M,40,scientist
1244,M,30,college/grad student
1245,M,30,technician/engineer
1246,M,21,college/grad student
1247,M,40,other
1248,F,40,writer
1249,M,40,artist
1250,M,53,other
1251,M,30,executive/managerial
1252,M,60,retired
1253,F,40,writer
1254,F,21,academic/educator
1255,M,30,technician/engineer
1256,M,30,writer
1257,F,21,sales/marketing
1258,M,47,executive/managerial
1259,M,40,executive/managerial
1260,M,30,technician/engineer
1261,M,21,college/grad student
1262,M,30,college/grad student
1263,M,12,K-12 student
1264,M,30,academic/educator
1265,F,21,writer
1266,M,30,college/grad student
1267,M,30,scientist
1268,M,53,artist
1269,F,60,retired
1270,M,30,doctor/health care
1271,F,47,doctor/health care
1272,M,21,writer
1273,M,40,artist
1274,M,47,executive/managerial
1275,M,53,technician/engineer
1276,M,40,technician/engineer
1277,F,21,other
1278,M,21,college/grad student
1279,M,40,academic/educator
1280,M,12,K-12 student
1281,M,30,unemployed
1282,M,53,academic/educator
1283,F,21,academic/educator
1284,M,47,self-employed
1285,M,40,college/grad student
1286,M,40,technician/engineer
1287,F,53,executive/managerial
1288,F,40,unemployed
1289,M,47,doctor/health care
1290,M,40,other
1291,F,40,other
1292,M,30,executive/managerial
1293,M,30,customer service
1294,F,53,writer
1295,F,40,doctor/health care
1296,M,12,other
1297,M,30,executive/managerial
1298,M,40,doctor/health care
1299,M,30,sales/marketing
1300,M,12,K-12 student
1301,F,30,artist
1302,M,21,college/grad student
1303,M,30,unemployed
1304,M,30,sales/marketing
1305,M,47,writer
1306,M,30,clerical/admin
1307,M,60,retired
1308,M,12,K-12 student
1309,M,30,sales/marketing
1310,M,47,other
1311,M,21,K-12 student
1312,M,30,sales/marketing
1313,M,21,college/grad student
1314,F,21,college/grad student
1315,M,40,executive/managerial
1316,M,53,artist
1317,M,47,executive/managerial
1318,M,21,self-employed
1319,F,30,clerical/admin
1320,M,30,college/grad student
1321,F,30,sales/marketing
1322,M,60,other
1323,F,40,artist
1324,M,40,self-employed
1325,M,30,academic/educator
1326,F,30,other
1327,M,12,K-12 student
1328,M,40,sales/marketing
1329,M,21,sales/marketing
1330,M,60,academic/educator
1331,M,47,other
1332,M,30,executive/managerial
1333,M,30,technician/engineer
1334,M,53,executive/managerial
1335,M,40,other
1336,F,53,writer
1337,M,60,technician/engineer
1338,M,30,other
1339,M,40,tradesman/craftsman
1340,M,30,executive/managerial
1341,M,21,executive/managerial
1342,M,40,other
1343,M,40,sales/marketing
1344,F,30,homemaker
1345,F,30,artist
1346,M,40,writer
1347,F,21,academic/educator
1348,F,12,K-12 student
1349,M,53,executive/managerial
1350,F,40,other
1351,F,30,technician/engineer
1352,M,40,writer
1353,M,12,K-12 student
1354,F,30,artist
1355,F,47,writer
1356,F,21,college/grad student
1357,M,47,other
1358,M,40,technician/engineer
1359,M,40,academic/educator
1360,M,30,writer
1361,F,30,other
1362,M,40,programmer
1363,M,53,executive/managerial
1364,F,47,artist
1365,F,12,K-12 student
1366,M,12,K-12 student
1367,M,30,programmer
1368,F,30,clerical/admin
1369,M,30,customer service
1370,M,40,artist
1371,F,53,artist
1372,M,12,K-12 student
1373,F,30,academic/educator
1374,M,53,academic/educator
1375,F,47,customer service
1376,F,47,academic/educator
1377,M,40,self-employed
1378,F,47,executive/managerial
1379,F,60,retired
1380,M,12,K-12 student
1381,M,21,lawyer
1382,F,47,academic/educator
1383,F,30,executive/managerial
1384,M,21,K-12 student
1385,F,30,customer service
1386,F,30,other
1387,F,53,retired
1388,M,60,writer
1389,M,30,technician/engineer
1390,M,40,self-employed
1391,M,40,scientist
1392,M,47,clerical/admin
1393,M,21,college/grad student
1394,F,30,clerical/admin
1395,M,30,artist
1396,F,30,programmer
1397,M,40,executive/managerial
1398,F,60,self-employed
1399,M,21,technician/engineer
1400,M,30,executive/managerial
1401,F,21,academic/educator
1402,M,21,college/grad student
1403,F,30,other
1404,M,53,self-employed
1405,M,60,retired
1406,M,30,college/grad student
1407,F,40,scientist
1408,M,30,other
1409,M,21,college/grad student
1410,M,53,executive/managerial
1411,M,40,academic/educator
1412,M,30,technician/engineer
1413,M,21,clerical/admin
1414,M,21,college/grad student
1415,M,47,sales/marketing
1416,M,30,sales/marketing
1417,M,40,self-employed
1418,M,21,college/grad student
1419,F,30,academic/educator
1420,M,21,college/grad student
1421,F,12,K-12 student
1422,M,40,technician/engineer
1423,M,30,college/grad student
1424,M,40,other
1425,M,12,K-12 student
1426,M,21,sales/marketing
1427,M,30,programmer
1428,F,47,lawyer
1429,F,40,clerical/admin
1430,M,21,college/grad student
1431,M,60,doctor/health care
1432,M,40,academic/educator
1433,F,21,sales/marketing
1434,F,12,K-12 student
1435,M,30,sales/marketing
1436,F,53,doctor/health care
1437,M,53,clerical/admin
1438,M,21,artist
1439,M,40,clerical/admin
1440,M,40,programmer
1441,M,40,self-employed
1442,M,21,artist
1443,M,40,artist
1444,F,30,college/grad student
1445,M,30,artist
1446,M,40,programmer
1447,M,21,college/grad student
1448,F,30,clerical/admin
1449,M,40,writer
1450,M,21,college/grad student
1451,M,40,writer
1452,F,60,retired
1453,M,30,sales/marketing
1454,M,21,college/grad student
1455,F,47,other
1456,M,30,artist
1457,M,30,academic/educator
1458,M,12,other
1459,F,30,other
1460,F,21,college/grad student
1461,F,47,other
1462,M,40,self-employed
1463,M,53,self-employed
1464,M,40,programmer
1465,M,53,self-employed
1466,M,21,college/grad student
1467,M,30,customer service
1468,M,12,sales/marketing
1469,M,60,writer
1470,M,21,college/grad student
1471,M,30,technician/engineer
1472,M,30,executive/managerial
1473,M,30,sales/marketing
1474,M,30,college/grad student
1475,F,30,artist
1476,F,21,other
1477,F,47,academic/educator
1478,M,12,K-12 student
1479,F,53,artist
1480,M,30,writer
1481,M,40,technician/engineer
1482,M,30,executive/managerial
1483,M,21,college/grad student
1484,M,30,programmer
1485,F,30,homemaker
1486,M,30,self-employed
1487,M,40,executive/managerial
1488,M,30,executive/managerial
1489,F,40,artist
1490,M,53,executive/managerial
1491,M,21,college/grad student
1492,M,30,programmer
1493,F,30,sales/marketing
1494,M,30,technician/engineer
1495,M,21,other
1496,M,30,technician/engineer
1497,M,53,customer service
1498,M,21,college/grad student
1499,M,12,K-12 student
1500,M,30,technician/engineer
1501,M,30,lawyer
1502,M,21,college/grad student
1503,M,30,programmer
1504,M,21,unemployed
1505,M,53,lawyer
1506,M,30,executive/managerial
1507,M,40,technician/engineer
1508,F,12,K-12 student
1509,M,12,other
1510,F,30,academic/educator
1511,M,40,programmer
1512,M,30,writer
1513,F,40,self-employed
1514,M,21,college/grad student
1515,M,30,self-employed
1516,F,30,programmer
1517,M,21,other
1518,M,30,artist
1519,M,21,college/grad student
1520,M,30,technician/engineer
1521,F,30,executive/managerial
1522,M,40,writer
1523,M,30,technician/engineer
1524,M,21,college/grad student
1525,F,30,self-employed
1526,M,60,technician/engineer
1527,M,21,K-12 student
1528,M,30,scientist
1529,M,21,college/grad student
1530,M,30,college/grad student
1531,M,47,technician/engineer
1532,M,21,sales/marketing
1533,M,47,academic/educator
1534,M,53,programmer
1535,F,21,writer
1536,F,40,clerical/admin
1537,M,21,writer
1538,M,30,clerical/admin
1539,M,30,clerical/admin
1540,M,47,other
1541,M,60,technician/engineer
1542,M,21,technician/engineer
1543,M,30,lawyer
1544,M,30,programmer
1545,M,30,writer
1546,M,30,college/grad student
1547,M,60,retired
1548,M,40,academic/educator
1549,M,40,doctor/health care
1550,M,21,college/grad student
1551,M,30,lawyer
1552,M,47,writer
1553,F,30,scientist
1554,F,40,programmer
1555,F,21,other
1556,M,21,college/grad student
1557,F,21,college/grad student
1558,M,21,doctor/health care
1559,M,40,farmer
1560,F,30,clerical/admin
1561,F,21,college/grad student
1562,M,21,writer
1563,F,12,K-12 student
1564,M,53,academic/educator
1565,M,47,technician/engineer
1566,M,40,self-employed
1567,M,30,programmer
1568,F,12,K-12 student
1569,F,60,retired
1570,M,21,technician/engineer
1571,M,30,writer
1572,F,30,clerical/admin
1573,M,12,other
1574,M,30,doctor/health care
1575,F,53,executive/managerial
1576,F,47,homemaker
1577,M,60,other
1578,M,21,college/grad student
1579,M,30,other
1580,F,21,college/grad student
1581,F,21,college/grad student
1582,M,21,other
1583,M,40,doctor/health care
1584,M,30,unemployed
1585,M,60,writer
1586,M,47,executive/managerial
1587,F,30,clerical/admin
1588,M,30,lawyer
1589,M,30,other
1590,M,40,academic/educator
1591,M,53,executive/managerial
1592,M,40,executive/managerial
1593,M,30,self-employed
1594,F,40,writer
1595,M,40,academic/educator
1596,F,21,customer service
1597,M,30,programmer
1598,M,40,retired
1599,M,30,other
1600,M,40,executive/managerial
1601,M,30,programmer
1602,F,30,executive/managerial
1603,F,30,other
1604,M,30,lawyer
1605,F,21,other
1606,F,40,clerical/admin
1607,M,47,academic/educator
1608,M,30,lawyer
1609,F,40,homemaker
1610,M,30,lawyer
1611,M,30,other
1612,M,30,technician/engineer
1613,M,21,writer
1614,M,40,other
1615,F,47,executive/managerial
1616,M,30,other
1617,M,30,programmer
1618,M,53,other
1619,M,53,clerical/admin
1620,M,30,writer
1621,M,30,college/grad student
1622,M,21,college/grad student
1623,M,53,scientist
1624,M,30,other
1625,M,47,other
1626,M,21,college/grad student
1627,M,21,technician/engineer
1628,M,21,writer
1629,M,21,college/grad student
1630,M,47,technician/engineer
1631,F,53,other
1632,M,30,self-employed
1633,F,47,executive/managerial
1634,F,60,other
1635,M,30,other
1636,F,30,unemployed
1637,M,60,other
1638,F,21,technician/engineer
1639,M,30,technician/engineer
1640,M,40,technician/engineer
1641,M,30,other
1642,M,53,retired
1643,M,47,artist
1644,M,21,programmer
1645,F,21,homemaker
1646,M,30,writer
1647,M,21,tradesman/craftsman
1648,M,53,sales/marketing
1649,M,21,unemployed
1650,M,30,unemployed
1651,M,30,programmer
1652,M,30,self-employed
1653,M,21,other
1654,F,47,other
1655,M,21,college/grad student
1656,M,30,technician/engineer
1657,F,47,other
1658,F,40,doctor/health care
1659,F,21,homemaker
1660,F,30,artist
1661,M,40,executive/managerial
1662,M,30,programmer
1663,M,21,college/grad student
1664,F,21,college/grad student
1665,M,47,technician/engineer
1666,M,30,sales/marketing
1667,M,53,self-employed
1668,M,40,artist
1669,F,30,technician/engineer
1670,F,60,retired
1671,M,40,other
1672,M,30,technician/engineer
1673,M,12,K-12 student
1674,M,40,artist
1675,F,30,doctor/health care
1676,M,21,college/grad student
1677,M,21,sales/marketing
1678,F,21,technician/engineer
1679,M,30,programmer
1680,M,30,writer
1681,M,21,college/grad student
1682,M,30,artist
1683,F,30,executive/managerial
1684,M,21,clerical/admin
1685,M,40,programmer
1686,M,40,programmer
1687,M,30,clerical/admin
1688,F,21,college/grad student
1689,M,40,customer service
1690,M,40,self-employed
1691,F,30,technician/engineer
1692,M,40,writer
1693,M,30,programmer
1694,M,30,programmer
1695,M,30,academic/educator
1696,M,40,executive/managerial
1697,F,21,college/grad student
1698,M,40,artist
1699,F,30,unemployed
1700,M,30,writer
1701,F,30,college/grad student
1702,M,21,K-12 student
1703,M,21,scientist
1704,M,30,college/grad student
1705,F,21,college/grad student
1706,M,30,writer
1707,M,53,academic/educator
1708,M,30,other
1709,M,30,other
1710,M,21,other
1711,F,21,college/grad student
1712,M,30,other
1713,M,30,other
1714,M,30,technician/engineer
1715,M,30,self-employed
1716,M,30,other
1717,F,53,doctor/health care
1718,M,21,college/grad student
1719,M,21,self-employed
1720,M,21,college/grad student
1721,M,21,unemployed
1722,M,40,other
1723,M,40,technician/engineer
1724,M,21,college/grad student
1725,M,21,unemployed
1726,M,30,artist
1727,M,40,self-employed
1728,M,21,college/grad student
1729,M,30,executive/managerial
1730,F,21,college/grad student
1731,F,21,other
1732,M,21,college/grad student
1733,M,21,sales/marketing
1734,M,47,technician/engineer
1735,M,21,writer
1736,M,60,farmer
1737,M,40,writer
1738,M,40,self-employed
1739,M,60,self-employed
1740,M,60,academic/educator
1741,M,40,executive/managerial
1742,M,30,scientist
1743,M,40,technician/engineer
1744,M,40,programmer
1745,M,47,other
1746,M,30,college/grad student
1747,M,30,other
1748,M,53,academic/educator
1749,M,30,artist
1750,M,53,customer service
1751,M,40,writer
1752,M,30,clerical/admin
1753,M,40,doctor/health care
1754,M,21,unemployed
1755,F,21,college/grad student
1756,F,30,academic/educator
1757,M,30,college/grad student
1758,F,30,other
1759,M,30,self-employed
1760,F,30,clerical/admin
1761,M,40,other
1762,M,30,sales/marketing
1763,M,40,executive/managerial
1764,M,21,other
1765,M,21,college/grad student
1766,F,47,other
1767,M,30,writer
1768,M,47,self-employed
1769,M,30,technician/engineer
1770,M,40,self-employed
1771,M,30,technician/engineer
1772,M,60,artist
1773,M,21,college/grad student
1774,M,30,technician/engineer
1775,M,30,college/grad student
1776,M,30,other
1777,M,30,writer
1778,M,21,college/grad student
1779,M,21,academic/educator
1780,M,40,academic/educator
1781,F,40,other
1782,M,47,other
1783,M,21,college/grad student
1784,M,21,writer
1785,M,21,college/grad student
1786,M,47,academic/educator
1787,M,21,farmer
1788,M,47,artist
1789,M,12,K-12 student
1790,M,30,other
1791,M,21,college/grad student
1792,F,30,artist
1793,M,30,college/grad student
1794,M,30,lawyer
1795,M,21,technician/engineer
1796,M,53,lawyer
1797,M,40,executive/managerial
1798,M,47,lawyer
1799,M,40,lawyer
1800,M,21,college/grad student
1801,F,30,doctor/health care
1802,M,21,college/grad student
1803,M,30,artist
1804,M,30,executive/managerial
1805,M,21,college/grad student
1806,M,21,college/grad student
1807,M,21,technician/engineer
1808,F,21,college/grad student
1809,F,30,sales/marketing
1810,M,53,retired
1811,M,60,artist
1812,F,30,programmer
1813,F,40,doctor/health care
1814,M,53,executive/managerial
1815,M,12,academic/educator
1816,F,40,homemaker
1817,M,40,academic/educator
1818,M,12,farmer
1819,F,40,programmer
1820,M,30,writer
1821,M,30,writer
1822,F,30,other
1823,F,40,academic/educator
1824,F,21,college/grad student
1825,M,30,executive/managerial
1826,M,47,lawyer
1827,F,30,academic/educator
1828,M,21,college/grad student
1829,M,30,self-employed
1830,M,21,college/grad student
1831,M,21,college/grad student
1832,F,21,college/grad student
1833,M,21,technician/engineer
1834,M,40,customer service
1835,M,30,unemployed
1836,M,30,other
1837,M,30,artist
1838,M,40,executive/managerial
1839,M,21,college/grad student
1840,M,30,programmer
1841,M,21,other
1842,M,21,college/grad student
1843,M,30,programmer
1844,F,21,college/grad student
1845,M,30,artist
1846,M,47,programmer
1847,M,21,college/grad student
1848,M,40,customer service
1849,M,40,executive/managerial
1850,M,21,customer service
1851,M,30,unemployed
1852,M,30,programmer
1853,M,53,other
1854,M,30,other
1855,M,21,college/grad student
1856,M,60,executive/managerial
1857,M,12,K-12 student
1858,F,21,college/grad student
1859,F,30,college/grad student
1860,M,60,self-employed
1861,M,53,self-employed
1862,M,53,sales/marketing
1863,M,21,college/grad student
1864,M,40,executive/managerial
1865,F,21,academic/educator
1866,M,30,executive/managerial
1867,M,53,executive/managerial
1868,M,53,lawyer
1869,M,47,sales/marketing
1870,M,60,retired
1871,F,47,academic/educator
1872,M,53,writer
1873,M,40,executive/managerial
1874,M,47,executive/managerial
1875,M,40,programmer
1876,M,30,programmer
1877,F,47,writer
1878,M,12,K-12 student
1879,M,30,college/grad student
1880,M,40,other
1881,M,40,artist
1882,M,40,self-employed
1883,F,53,other
1884,M,47,writer
1885,M,53,technician/engineer
1886,M,30,programmer
1887,M,60,scientist
1888,M,40,programmer
1889,M,21,sales/marketing
1890,M,53,doctor/health care
1891,M,47,academic/educator
1892,M,30,writer
1893,F,40,other
1894,F,40,executive/managerial
1895,M,40,sales/marketing
1896,M,60,retired
1897,F,53,artist
1898,M,30,programmer
1899,F,47,doctor/health care
1900,M,60,programmer
1901,M,53,executive/managerial
1902,M,30,unemployed
1903,M,40,other
1904,M,21,academic/educator
1905,F,40,writer
1906,F,30,customer service
1907,M,40,technician/engineer
1908,M,60,retired
1909,M,21,college/grad student
1910,M,12,K-12 student
1911,F,21,college/grad student
1912,M,30,college/grad student
1913,M,30,technician/engineer
1914,F,40,sales/marketing
1915,M,53,retired
1916,M,47,executive/managerial
1917,M,21,K-12 student
1918,F,47,doctor/health care
1919,M,12,other
1920,F,40,executive/managerial
1921,M,60,programmer
1922,F,30,executive/managerial
1923,M,40,executive/managerial
1924,F,60,doctor/health care
1925,M,53,executive/managerial
1926,F,12,other
1927,M,40,executive/managerial
1928,M,12,K-12 student
1929,F,12,K-12 student
1930,M,30,scientist
1931,M,30,artist
1932,M,30,executive/managerial
1933,M,21,unemployed
1934,M,30,technician/engineer
1935,M,12,K-12 student
1936,M,40,other
1937,M,30,lawyer
1938,F,30,artist
1939,F,40,artist
1940,M,30,programmer
1941,M,40,technician/engineer
1942,M,40,customer service
1943,M,21,college/grad student
1944,F,21,college/grad student
1945,M,30,writer
1946,M,30,sales/marketing
1947,M,30,executive/managerial
1948,M,12,K-12 student
1949,M,21,technician/engineer
1950,M,30,programmer
1951,F,21,college/grad student
1952,M,40,academic/educator
1953,F,30,artist
1954,M,30,self-employed
1955,M,12,unemployed
1956,M,40,other
1957,F,21,college/grad student
1958,F,30,academic/educator
1959,F,53,retired
1960,M,47,executive/managerial
1961,F,53,clerical/admin
1962,F,21,academic/educator
1963,F,53,homemaker
1964,F,30,doctor/health care
1965,M,60,technician/engineer
1966,M,30,writer
1967,M,53,executive/managerial
1968,M,30,lawyer
1969,F,30,clerical/admin
1970,M,53,retired
1971,F,30,sales/marketing
1972,M,47,technician/engineer
1973,M,30,academic/educator
1974,M,40,technician/engineer
1975,M,21,college/grad student
1976,M,40,customer service
1977,M,60,doctor/health care
1978,M,12,K-12 student
1979,M,60,technician/engineer
1980,M,40,executive/managerial
1981,M,60,academic/educator
1982,M,12,K-12 student
1983,M,30,sales/marketing
1984,M,21,K-12 student
1985,M,47,programmer
1986,M,53,retired
1987,M,30,technician/engineer
1988,F,30,academic/educator
1989,M,53,doctor/health care
1990,M,30,executive/managerial
1991,M,30,writer
1992,M,21,college/grad student
1993,M,40,technician/engineer
1994,M,40,artist
1995,M,30,academic/educator
1996,M,40,other
1997,M,30,other
1998,F,53,homemaker
1999,F,40,clerical/admin
2000,M,21,college/grad student
2001,M,53,academic/educator
2002,F,60,retired
2003,M,12,K-12 student
2004,M,47,unemployed
2005,M,21,college/grad student
2006,M,40,other
2007,M,53,self-employed
2008,M,30,clerical/admin
2009,F,40,executive/managerial
2010,M,21,college/grad student
2011,F,40,clerical/admin
2012,M,30,college/grad student
2013,M,47,other
2014,M,21,college/grad student
2015,M,21,college/grad student
2016,F,60,artist
2017,M,30,technician/engineer
2018,M,40,self-employed
2019,M,53,academic/educator
2020,M,30,executive/managerial
2021,M,30,other
2022,M,30,executive/managerial
2023,M,21,college/grad student
2024,M,12,unemployed
2025,M,60,retired
2026,M,53,self-employed
2027,F,30,homemaker
2028,M,47,doctor/health care
2029,F,30,programmer
2030,M,30,college/grad student
2031,M,40,writer
2032,M,53,sales/marketing
2033,F,47,writer
2034,F,47,artist
2035,F,21,other
2036,F,30,sales/marketing
2037,M,60,sales/marketing
2038,F,47,academic/educator
2039,M,53,self-employed
2040,F,30,executive/managerial
2041,F,30,writer
2042,M,12,K-12 student
2043,M,30,sales/marketing
2044,F,47,other
2045,F,12,other
2046,M,40,academic/educator
2047,M,12,K-12 student
2048,M,53,doctor/health care
2049,F,53,other
2050,F,40,clerical/admin
2051,M,40,executive/managerial
2052,M,12,K-12 student
2053,M,47,lawyer
2054,M,30,programmer
2055,M,53,lawyer
2056,M,30,college/grad student
2057,M,40,academic/educator
2058,F,60,academic/educator
2059,M,40,other
2060,M,12,academic/educator
2061,M,60,academic/educator
2062,M,21,college/grad student
2063,M,30,college/grad student
2064,M,40,academic/educator
2065,M,30,doctor/health care
2066,F,30,doctor/health care
2067,M,53,self-employed
2068,F,40,programmer
2069,M,60,scientist
2070,F,40,doctor/health care
2071,M,47,executive/managerial
2072,F,53,programmer
2073,F,21,college/grad student
2074,M,21,college/grad student
2075,F,30,college/grad student
2076,M,21,college/grad student
2077,M,21,other
2078,M,21,college/grad student
2079,M,12,K-12 student
2080,M,30,lawyer
2081,M,21,technician/engineer
2082,M,12,unemployed
2083,M,21,college/grad student
2084,M,21,college/grad student
2085,M,21,other
2086,M,40,sales/marketing
2087,M,30,other
2088,M,53,executive/managerial
2089,M,40,technician/engineer
2090,M,40,technician/engineer
2091,F,40,writer
2092,M,60,academic/educator
2093,M,21,other
2094,M,40,artist
2095,M,60,retired
2096,F,30,technician/engineer
2097,M,21,customer service
2098,M,40,writer
2099,F,21,other
2100,F,30,other
2101,M,30,self-employed
2102,M,30,lawyer
2103,M,40,programmer
2104,M,47,scientist
2105,M,30,academic/educator
2106,F,21,writer
2107,M,30,academic/educator
2108,M,12,K-12 student
2109,M,30,self-employed
2110,M,53,lawyer
2111,M,60,retired
2112,F,47,programmer
2113,M,30,doctor/health care
2114,M,21,tradesman/craftsman
2115,M,40,technician/engineer
2116,M,21,college/grad student
2117,M,60,retired
2118,M,30,sales/marketing
2119,M,40,college/grad student
2120,M,12,other
2121,M,60,retired
2122,M,40,programmer
2123,F,40,other
2124,M,30,other
2125,M,40,clerical/admin
2126,M,60,sales/marketing
2127,M,21,college/grad student
2128,F,47,academic/educator
2129,M,30,customer service
2130,M,47,other
2131,M,30,other
2132,M,60,sales/marketing
2133,F,12,K-12 student
2134,M,21,K-12 student
2135,M,53,academic/educator
2136,M,40,tradesman/craftsman
2137,F,12,K-12 student
2138,F,21,college/grad student
2139,F,53,clerical/admin
2140,M,47,sales/marketing
2141,F,53,self-employed
2142,F,47,sales/marketing
2143,M,21,college/grad student
2144,M,21,other
2145,M,21,K-12 student
2146,M,21,artist
2147,F,21,other
2148,F,21,other
2149,M,30,other
2150,F,21,college/grad student
2151,M,60,retired
2152,M,21,college/grad student
2153,M,21,self-employed
2154,M,30,programmer
2155,F,12,K-12 student
2156,M,21,unemployed
2157,F,21,clerical/admin
2158,M,30,programmer
2159,F,53,sales/marketing
2160,F,21,unemployed
2161,F,40,artist
2162,F,12,K-12 student
2163,M,21,other
2164,M,40,other
2165,M,30,executive/managerial
2166,M,12,K-12 student
2167,F,30,doctor/health care
2168,M,12,K-12 student
2169,M,12,other
2170,F,53,self-employed
2171,M,40,other
2172,M,21,writer
2173,M,53,retired
2174,M,53,programmer
2175,M,30,college/grad student
2176,M,12,unemployed
2177,F,40,writer
2178,M,47,sales/marketing
2179,F,30,other
2180,M,30,programmer
2181,M,30,other
2182,F,30,college/grad student
2183,F,60,academic/educator
2184,M,21,college/grad student
2185,M,47,technician/engineer
2186,M,21,customer service
2187,M,47,self-employed
2188,F,21,unemployed
2189,M,12,K-12 student
2190,F,30,scientist
2191,M,21,college/grad student
2192,F,30,other
2193,M,12,K-12 student
2194,M,30,technician/engineer
2195,M,12,K-12 student
2196,M,30,programmer
2197,F,30,academic/educator
2198,F,40,homemaker
2199,M,12,K-12 student
2200,M,40,academic/educator
2201,M,60,writer
2202,F,12,K-12 student
2203,M,47,programmer
2204,M,60,clerical/admin
2205,F,30,executive/managerial
2206,M,47,executive/managerial
2207,M,21,college/grad student
2208,M,30,other
2209,M,40,executive/managerial
2210,M,47,technician/engineer
2211,M,47,doctor/health care
2212,M,21,college/grad student
2213,F,30,other
2214,F,30,academic/educator
2215,F,30,other
2216,F,30,writer
2217,M,12,K-12 student
2218,M,40,technician/engineer
2219,M,30,doctor/health care
2220,F,53,clerical/admin
2221,M,60,technician/engineer
2222,F,47,academic/educator
2223,M,30,artist
2224,M,30,programmer
2225,M,30,customer service
2226,F,30,executive/managerial
2227,M,53,sales/marketing
2228,M,30,programmer
2229,M,47,other
2230,F,47,academic/educator
2231,M,53,lawyer
2232,M,30,sales/marketing
2233,F,40,clerical/admin
2234,M,60,academic/educator
2235,M,12,K-12 student
2236,M,12,K-12 student
2237,F,40,doctor/health care
2238,F,30,college/grad student
2239,M,21,K-12 student
2240,M,47,programmer
2241,M,47,customer service
2242,M,21,college/grad student
2243,M,47,artist
2244,M,12,K-12 student
2245,M,12,K-12 student
2246,M,30,other
2247,M,47,artist
2248,F,40,programmer
2249,M,30,customer service
2250,M,21,unemployed
2251,M,40,sales/marketing
2252,F,21,academic/educator
2253,F,53,other
2254,M,40,customer service
2255,F,40,doctor/health care
2256,F,47,scientist
2257,F,21,college/grad student
2258,F,21,college/grad student
2259,F,60,self-employed
2260,F,30,writer
2261,M,30,customer service
2262,M,47,technician/engineer
2263,M,30,doctor/health care
2264,F,47,executive/managerial
2265,M,60,retired
2266,F,53,artist
2267,F,60,retired
2268,F,40,academic/educator
2269,F,47,other
2270,M,21,academic/educator
2271,M,53,sales/marketing
2272,M,30,other
2273,M,30,doctor/health care
2274,M,21,artist
2275,M,60,executive/managerial
2276,M,60,retired
2277,F,47,homemaker
2278,M,53,technician/engineer
2279,M,53,executive/managerial
2280,M,60,doctor/health care
2281,M,47,lawyer
2282,M,53,artist
2283,M,40,tradesman/craftsman
2284,M,30,writer
2285,F,12,K-12 student
2286,M,40,technician/engineer
2287,M,60,other
2288,M,12,K-12 student
2289,F,53,academic/educator
2290,M,30,other
2291,M,47,academic/educator
2292,M,53,scientist
2293,F,60,clerical/admin
2294,M,60,retired
2295,M,47,lawyer
2296,F,30,doctor/health care
2297,M,60,retired
2298,M,40,technician/engineer
2299,F,21,K-12 student
2300,M,60,retired
2301,F,30,programmer
2302,M,53,programmer
2303,M,53,technician/engineer
2304,M,47,programmer
2305,M,53,writer
2306,F,21,college/grad student
2307,M,30,technician/engineer
2308,F,47,self-employed
2309,F,47,other
2310,M,47,programmer
2311,F,30,college/grad student
2312,M,47,other
2313,F,53,doctor/health care
2314,F,30,academic/educator
2315,M,60,executive/managerial
2316,M,40,other
2317,F,47,homemaker
2318,M,60,executive/managerial
2319,M,40,executive/managerial
2320,F,53,academic/educator
2321,M,30,executive/managerial
2322,F,60,retired
2323,M,40,clerical/admin
2324,M,40,technician/engineer
2325,F,21,college/grad student
2326,M,21,college/grad student
2327,M,21,K-12 student
2328,M,60,executive/managerial
2329,F,60,scientist
2330,M,47,executive/managerial
2331,M,60,academic/educator
2332,M,60,sales/marketing
2333,M,53,doctor/health care
2334,F,60,executive/managerial
2335,M,53,technician/engineer
2336,M,40,tradesman/craftsman
2337,M,40,technician/engineer
2338,M,47,technician/engineer
2339,F,60,clerical/admin
2340,M,40,artist
2341,M,60,academic/educator
2342,M,40,clerical/admin
2343,F,47,academic/educator
2344,M,30,programmer
2345,M,40,self-employed
2346,F,12,K-12 student
2347,M,40,academic/educator
2348,M,53,programmer
2349,M,30,farmer
2350,M,21,college/grad student
2351,F,30,other
2352,M,53,retired
2353,F,40,homemaker
2354,M,40,lawyer
2355,F,47,homemaker
2356,F,53,self-employed
2357,F,40,sales/marketing
2358,F,60,doctor/health care
2359,M,60,retired
2360,M,53,doctor/health care
2361,M,60,executive/managerial
2362,M,30,sales/marketing
2363,M,53,sales/marketing
2364,F,60,homemaker
2365,M,53,executive/managerial
2366,F,47,self-employed
2367,F,30,homemaker
2368,F,60,retired
2369,M,40,sales/marketing
2370,M,53,academic/educator
2371,F,40,executive/managerial
2372,F,47,executive/managerial
2373,M,47,executive/managerial
2374,M,30,sales/marketing
2375,F,53,executive/managerial
2376,M,30,academic/educator
2377,M,40,other
2378,M,30,clerical/admin
2379,M,21,tradesman/craftsman
2380,M,30,college/grad student
2381,F,40,homemaker
2382,M,53,retired
2383,F,30,sales/marketing
2384,M,40,technician/engineer
2385,F,47,artist
2386,F,30,other
