movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,drama,comedy,crime,action,thriller,horror,fantasy,family,animation
560,"Beans of Egypt, Maine, The",1994,0.0,0.0,3,0,33,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
561,Killer (Bulletproof Heart),1994,0.0,0.0,1,0,0,0,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.19437751004016066,0.9794238683127572,0.3722527472527473,0.524812030075188,0.4622641509433962
562,Welcome to the Dollhouse,1995,7.9,3.7,46,6911,89,84,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
563,Germinal,1993,6.9,3.7,10,511,90,71,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
564,Chasers,1994,6.7,4.0,27,1927,81,88,0.18433179723502305,0.1244908350305499,0.9868796349115802,0.9864113650401484,0.9839357429718876,0.24897119341563784,0.16895604395604394,0.05864661654135338,0.14150943396226415
565,Cronos,1992,7.3,3.5,35,3398,88,68,0.0304856433888692,0.04276985743380855,0.02567027952082145,0.05435453983940704,0.19437751004016066,0.9794238683127572,0.2403846153846154,0.001503759398496241,0.0031446540880503146
566,Naked in New York,1994,6.1,2.9,11,444,54,34,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
567,Kika,1993,5.7,0.0,13,0,61,0,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
568,Bhaji on the Beach,1993,7.4,3.3,8,372,87,60,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
569,Little Big League,1994,5.2,2.9,15,2288,33,50,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.9699248120300752,0.4622641509433962
570,"Slingshot, The (K�disbellan )",1993,6.9,3.5,9,76,88,59,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
571,"Wedding Gift, The",1994,6.0,0.0,5,0,40,0,0.9959234314073024,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
572,Foreign Student,1994,0.0,0.0,3,0,33,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
573,"Ciao, Professore! (Io speriamo che me la cavo )",1993,6.2,3.6,7,412,57,71,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
574,Spanking the Monkey,1994,7.2,3.1,21,824,90,52,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
575,"Little Rascals, The",1994,3.8,0.0,10,0,20,0,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.9699248120300752,0.4622641509433962
577,Andre,1994,5.3,2.7,16,2286,43,52,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.9699248120300752,0.5597484276729561
579,"Scorta, La",1993,5.9,3.3,7,52,57,59,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.9839357429718876,0.24897119341563784,0.2815934065934066,0.2706766917293233,0.14779874213836475
580,Princess Caraboo,1994,5.7,3.0,14,723,57,43,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
581,"Celluloid Closet, The",1995,7.8,3.9,24,1222,95,87,0.04945054945054945,0.009674134419551934,0.007986309184255563,0.01852995676343422,0.011244979919678716,0.00720164609053498,0.004120879120879121,0.015037593984962403,0.007075471698113208
582,Metisse (Caf� au Lait),1993,5.9,0.0,6,0,66,0,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
583,Dear Diary (Caro Diario),1994,6.7,4.1,9,936,66,86,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
585,"Brady Bunch Movie, The",1995,5.7,2.4,38,3906,60,38,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
586,Home Alone,1990,5.0,3.3,30,66201,46,74,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.9699248120300752,0.4622641509433962
587,Ghost,1990,6.8,3.5,42,62365,80,79,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.1800411522633745,0.9697802197802198,0.2706766917293233,0.14779874213836475
589,Terminator 2: Judgment Day,1991,8.4,3.7,42,77100,97,88,0.09305210918114144,0.10030549898167006,0.2783799201369081,0.9864113650401484,0.2176706827309237,0.2222222222222222,0.16895604395604394,0.05864661654135338,0.14150943396226415
590,Dances with Wolves,1990,7.0,3.6,46,28000,76,84,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.3503759398496241,0.5597484276729561
592,Batman,1989,6.2,3.0,22,13951,81,51,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.9699248120300752,0.5597484276729561
593,"Silence of the Lambs, The",1991,8.5,4.0,52,98921,96,93,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.9839357429718876,0.24897119341563784,0.2815934065934066,0.2706766917293233,0.14779874213836475
594,Snow White and the Seven Dwarfs,1937,0.0,0.0,0,0,0,0,0.036334633108826654,0.08884928716904276,0.011979463776383342,0.0759728227300803,0.01767068273092369,0.1800411522633745,0.9697802197802198,0.9699248120300752,0.9433962264150944
595,Beauty and the Beast,1991,8.0,3.7,57,81050,91,85,0.036334633108826654,0.08884928716904276,0.011979463776383342,0.0759728227300803,0.01767068273092369,0.1800411522633745,0.9697802197802198,0.9699248120300752,0.9433962264150944
596,Pinocchio,1940,9.0,3.3,37,19102,100,66,0.036334633108826654,0.08884928716904276,0.011979463776383342,0.0759728227300803,0.01767068273092369,0.1800411522633745,0.9697802197802198,0.9699248120300752,0.9433962264150944
597,Pretty Woman,1990,5.7,3.5,55,200724,61,68,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
598,Window to Paris,1994,5.4,3.9,7,42,42,88,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.1800411522633745,0.9697802197802198,0.524812030075188,0.4622641509433962
599,"Wild Bunch, The",1969,8.8,4.0,38,8004,97,90,0.09305210918114144,0.11125254582484724,0.2783799201369081,0.9864113650401484,0.2176706827309237,0.09053497942386833,0.2129120879120879,0.3503759398496241,0.5597484276729561
600,Love and a .45,1994,6.2,0.0,6,0,83,0,0.18433179723502305,0.1244908350305499,0.9868796349115802,0.30142063001853003,0.9839357429718876,0.24897119341563784,0.03021978021978022,0.019548872180451128,0.012578616352201259
602,"Great Day in Harlem, A",1994,7.5,3.9,18,85,88,82,0.04590570719602978,0.03665987780040733,0.010838562464346837,0.0018529956763434214,0.002409638554216868,0.00720164609053498,0.009615384615384616,0.019548872180451128,0.0220125786163522
603,"Bye Bye, Love",1995,4.2,2.9,21,1015,19,49,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
605,One Fine Day,1996,5.7,3.1,29,7990,44,63,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
606,Candyman: Farewell to the Flesh,1995,4.9,2.7,10,4578,40,44,0.0304856433888692,0.04276985743380855,0.02567027952082145,0.05435453983940704,0.19437751004016066,0.9794238683127572,0.2403846153846154,0.001503759398496241,0.0031446540880503146
608,Fargo,1996,8.4,3.9,66,48610,93,91,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.9839357429718876,0.24897119341563784,0.2815934065934066,0.2706766917293233,0.14779874213836475
609,Homeward Bound II: Lost in San Francisco,1996,5.7,2.9,16,5368,56,53,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.9699248120300752,0.5597484276729561
610,Heavy Metal,1981,5.7,3.3,25,6386,60,69,0.0684154555122297,0.11125254582484724,0.03650884198516828,0.35948116121062385,0.06746987951807229,0.1800411522633745,0.9697802197802198,0.3503759398496241,0.9433962264150944
611,Hellraiser: Bloodline,1996,3.5,2.9,10,4846,30,52,0.0304856433888692,0.04276985743380855,0.02567027952082145,0.13094502779493514,0.19437751004016066,0.9794238683127572,0.2403846153846154,0.0406015037593985,0.031446540880503145
612,"Pallbearer, The",1996,5.0,2.3,18,1285,38,14,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
614,Loaded,1994,0.0,0.0,0,0,0,0,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.9864113650401484,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
615,Bread and Chocolate (Pane e cioccolata),1973,0.0,0.0,4,0,100,0,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
616,"Aristocats, The",1970,6.1,3.3,26,23247,65,71,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.9433962264150944
617,"Flower of My Secret, The (La Flor de Mi Secreto)",1995,7.0,3.7,23,1997,82,75,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
618,Two Much,1996,3.6,2.7,7,947,14,33,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
620,Scream of Stone (Schrei aus Stein),1991,0.0,0.0,0,0,0,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
621,My Favorite Season,1993,7.3,0.0,12,0,91,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
623,"Modern Affair, A",1995,0.0,3.2,2,63,0,38,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
625,Asfour Stah,1990,0.0,0.0,0,0,0,0,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
626,"Thin Line Between Love and Hate, A",1996,3.5,3.5,24,3360,12,73,0.9959234314073024,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
627,"Last Supper, The",1995,0.0,0.0,0,0,0,0,0.9959234314073024,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
628,Primal Fear,1996,6.7,3.7,41,15640,73,85,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.19238683127572015,0.2815934065934066,0.2706766917293233,0.14779874213836475
629,Rude,1995,0.0,0.0,0,0,0,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
630,Carried Away,1996,6.0,3.3,22,256,63,51,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
631,All Dogs Go to Heaven 2,1996,0.0,2.8,3,10564,0,48,0.0684154555122297,0.11125254582484724,0.03650884198516828,0.35948116121062385,0.06746987951807229,0.03909465020576132,0.2129120879120879,0.9699248120300752,0.9433962264150944
632,Land and Freedom (Tierra y libertad),1995,7.8,4.3,10,1552,80,93,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
633,Denise Calls Up,1995,6.4,3.4,22,47,77,67,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
634,Theodore Rex,1995,0.0,0.0,4,0,0,0,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.9864113650401484,0.2176706827309237,0.1728395061728395,0.3722527472527473,0.9699248120300752,0.4622641509433962
635,"Family Thing, A",1996,6.3,3.4,22,546,72,61,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
636,Frisk,1995,0.0,0.0,0,0,0,0,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
637,Sgt. Bilko,1996,4.4,2.6,36,3074,33,46,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
638,Jack and Sarah,1995,6.0,3.6,11,1366,81,74,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
639,Girl 6,1996,4.6,0.0,32,0,34,0,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
640,Diabolique,1996,3.8,2.7,25,1450,12,35,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.9794238683127572,0.2815934065934066,0.2706766917293233,0.14779874213836475
641,"Little Indian, Big City (Un indien dans la ville)",1994,3.2,2.8,8,552,12,34,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.5597484276729561
645,Nelly & Monsieur Arnaud,1995,7.6,3.8,21,381,95,78,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
647,Courage Under Fire,1996,7.3,3.2,52,6918,84,61,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.9864113650401484,0.4305220883534137,0.19238683127572015,0.2815934065934066,0.2706766917293233,0.14779874213836475
648,Mission: Impossible,1996,6.6,3.3,217,86328,70,69,0.09500177242112726,0.11125254582484724,0.2783799201369081,0.9864113650401484,0.9839357429718876,0.24897119341563784,0.2129120879120879,0.3503759398496241,0.5597484276729561
649,Cold Fever (� k�ldum klaka),1994,7.3,3.9,10,284,90,81,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.19238683127572015,0.3722527472527473,0.524812030075188,0.4622641509433962
650,Moll Flanders,1996,5.5,3.5,20,855,45,72,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
652,"301, 302",1995,5.9,3.7,7,163,71,69,0.09500177242112726,0.04276985743380855,0.21734169994295494,0.1673872760963558,0.9839357429718876,0.9794238683127572,0.2403846153846154,0.006015037593984964,0.007075471698113208
653,Dragonheart,1996,5.7,3.2,30,19438,50,63,0.09305210918114144,0.11125254582484724,0.2783799201369081,0.9864113650401484,0.2176706827309237,0.1800411522633745,0.9697802197802198,0.3503759398496241,0.5597484276729561
655,Mutters Courage,1995,0.0,0.0,0,0,0,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
656,Eddie,1996,7.4,3.2,33,10471,93,61,0.2628500531726338,0.9938900203665988,0.9868796349115802,0.9864113650401484,0.3060240963855422,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
658,Billy's Holiday,1995,0.0,0.0,1,0,0,0,0.014179369018078697,0.03742362525458248,0.006845407872219054,0.0012353304508956149,0.002677376171352075,0.0051440329218107,0.019230769230769232,0.019548872180451128,0.0031446540880503146
659,Purple Noon,1960,8.2,4.0,21,670,100,89,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.9839357429718876,0.24897119341563784,0.2815934065934066,0.2706766917293233,0.14779874213836475
660,August,1996,4.8,4.0,120,105941,36,84,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
661,James and the Giant Peach,1996,7.0,3.0,55,18876,92,55,0.0684154555122297,0.11125254582484724,0.03650884198516828,0.35948116121062385,0.06746987951807229,0.03909465020576132,0.2129120879120879,0.9699248120300752,0.9433962264150944
662,Fear,1996,4.8,3.2,28,11285,39,66,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.24897119341563784,0.2815934065934066,0.2706766917293233,0.14779874213836475
663,Kids in the Hall: Brain Candy,1996,4.7,3.4,33,2060,39,72,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
664,Faithful,1996,3.8,3.1,14,397,7,47,0.9959234314073024,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
665,Underground,1995,7.5,4.4,18,6157,83,96,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
666,All Things Fair,1996,0.0,0.0,1,0,100,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
667,Bloodsport 2,1995,0.0,0.0,0,0,0,0,0.09305210918114144,0.10030549898167006,0.2783799201369081,0.9864113650401484,0.2176706827309237,0.09053497942386833,0.16895604395604394,0.05864661654135338,0.14150943396226415
668,Pather Panchali,1955,8.9,4.5,33,1572,96,95,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
670,"World of Apu, The (Apur Sansar)",1959,9.0,4.4,16,1009,100,94,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
671,Mystery Science Theater 3000: The Movie,1996,6.4,3.8,37,4508,72,86,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.07068273092369477,0.2222222222222222,0.3722527472527473,0.524812030075188,0.4622641509433962
673,Space Jam,1996,5.1,2.9,44,27911,36,52,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.9433962264150944
674,Barbarella,1968,6.0,3.0,35,5461,74,55,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1800411522633745,0.9697802197802198,0.524812030075188,0.5597484276729561
678,Some Folks Call It a Sling Blade,1993,0.0,0.0,0,0,0,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.24897119341563784,0.2815934065934066,0.2706766917293233,0.14779874213836475
679,"Run of the Country, The",1995,6.0,3.3,7,237,42,60,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
680,Alphaville,1965,7.9,3.9,25,4907,84,82,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.2222222222222222,0.2815934065934066,0.2706766917293233,0.14779874213836475
681,Clean Slate (Coup de Torchon),1981,7.2,3.8,6,497,83,77,0.9959234314073024,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
682,Tigrero: A Film That Was Never Made,1994,0.0,0.0,2,0,100,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
683,"Eye of Vichy, The (Oeil de Vichy, L')",1993,0.0,0.0,2,0,100,0,0.0510457284650833,0.012474541751527495,0.007986309184255563,0.024088943792464484,0.013654618473895585,0.00720164609053498,0.004120879120879121,0.015037593984962403,0.0031446540880503146
685,It's My Party,1995,5.8,3.7,14,843,50,78,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
687,Country Life,1994,6.5,3.1,6,265,66,44,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
688,Operation Dumbo Drop,1995,4.0,2.4,24,2200,29,31,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.9864113650401484,0.2176706827309237,0.1728395061728395,0.3722527472527473,0.524812030075188,0.5597484276729561
690,"Promise, The (Versprechen, Das)",1994,7.0,3.7,6,95,83,74,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
691,Mrs. Winterbourne,1996,3.8,3.1,29,2892,6,60,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
692,Solo,1996,3.2,2.3,26,827,3,25,0.09500177242112726,0.10030549898167006,0.2783799201369081,0.9864113650401484,0.9839357429718876,0.24897119341563784,0.16895604395604394,0.05864661654135338,0.14150943396226415
693,Under the Domin Tree (Etz Hadomim Tafus),1994,0.0,0.0,1,0,100,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
694,"Substitute, The",1996,4.6,2.9,21,1815,38,44,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.9864113650401484,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
695,True Crime,1995,6.0,3.2,38,2873,52,51,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.19238683127572015,0.2815934065934066,0.2706766917293233,0.14779874213836475
696,Butterfly Kiss,1995,6.4,3.2,13,586,76,55,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
697,Feeling Minnesota,1996,3.8,2.7,19,2783,15,30,0.9959234314073024,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
698,Delta of Venus,1994,4.4,0.0,5,0,0,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
700,Angus,1995,6.0,3.9,24,6295,70,76,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
701,Daens,1992,0.0,0.0,0,0,0,0,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
702,Faces,1968,7.9,3.5,60,62348,93,81,0.18433179723502305,0.1244908350305499,0.9868796349115802,0.9864113650401484,0.3060240963855422,0.2222222222222222,0.16895604395604394,0.05864661654135338,0.14150943396226415
703,Boys,1996,7.5,3.5,57,5895,89,84,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
704,"Quest, The",1996,7.2,3.0,111,19804,89,67,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.07068273092369477,0.2222222222222222,0.3722527472527473,0.524812030075188,0.5597484276729561
705,Cosi,1996,0.0,0.0,0,0,0,0,0.9959234314073024,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.3722527472527473,0.524812030075188,0.4622641509433962
706,Sunset Park,1996,4.6,3.6,8,636,12,78,0.9959234314073024,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.4305220883534137,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836475
707,Mulholland Falls,1996,5.1,2.9,29,1519,31,40,0.9959234314073024,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.4305220883534137,0.19238683127572015,0.2815934065934066,0.2706766917293233,0.14779874213836475
708,"Truth About Cats & Dogs, The",1996,6.7,2.9,36,6120,83,55,0.2646224742998937,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
709,Oliver & Company,1988,5.4,3.3,33,9618,42,65,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.9433962264150944
710,Celtic Pride,1996,3.1,2.6,23,1756,8,30,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.2433600988264361,0.06827309236947791,0.1728395061728395,0.3722527472527473,0.524812030075188,0.4622641509433962
